,condition,milage,Price,Year,Brand,Model,Model_Vers,S_RS,Cabriolet,Color,Transmission,6,7
29,Used,43824,68990,2014,Porsche,911,Carrera,S,,Other,Manual,,
30,Used,43,178900,2016,Porsche,911,Carrera,GTS,,Other,Manual,,
31,Used,144,159991,2016,Porsche,911,Carrera,GTS,,Other,Manual,,
32,Porsche Certified,2578,209900,2011,Porsche,911,GT3,RS,,Other,Manual,,
33,Used,6242,106977,2018,Porsche,911,Carrera,T,,Other,Manual,,
34,Used,6296,129995,2018,Porsche,911,Carrera,4S,,Other,Manual,,
35,Used,11712,86514,2017,Porsche,911,Carrera,,,Other,Manual,,
36,Used,2585,169991,2018,Porsche,911,GT3,,,Other,Manual,,
37,Used,5271,Not Priced,2018,Porsche,911,GT3,,,Other,Manual,,
38,Used,12342,162900,2011,Porsche,911,GT3,RS,,Other,Manual,,
39,Used,11176,103999,2018,Porsche,911,GTS,,,Other,Manual,,
40,Porsche Certified,19,348000,2019,Porsche,911,Speedster,,,Other,Manual,,
41,Used,275,189900,2018,Porsche,911,GT3,,,Other,Manual,,
42,Porsche Certified,1394,169981,2018,Porsche,911,GT3,,,Other,Manual,,
43,Used,26,375900,2019,Porsche,911,Speedster,,,Other,Manual,,
44,Used,3074,234900,2011,Porsche,911,,,,Other,Manual,,
45,Used,500,175000,2018,Porsche,911,GT3,,,Other,Manual,,
46,Used,4070,129000,2019,Porsche,911,Carrera,GTS,,Other,Manual,,
47,Used,111,368900,2019,Porsche,911,Speedster,,,Other,Manual,,
48,Used,5801,162677,2018,Porsche,911,GT3,,,Other,Manual,,
49,Used,35900,64800,2012,Porsche,911,Carrera,S,,Other,Manual,,
50,Used,17000,35000,2008,Porsche,911,Carrera,S,Cabriolet,Other,Manual,,
51,Used,3872,189900,2018,Porsche,911,GT3,,,Other,Manual,,
52,Porsche Certified,6380,72984,2015,Porsche,911,Carrera,,,Other,Manual,,
53,Used,11,109000,2010,Porsche,911,GT3,,,Other,Manual,,
54,Used,11,87500,2009,Porsche,911,GT3,,,Other,Manual,,
55,Used,6038,Not Priced,2018,Porsche,911,Carrera,T,,Other,Manual,,
56,Used,3692,Not Priced,2018,Porsche,911,,,,Other,Manual,,
57,Used,22365,68777,2015,Porsche,911,Carrera,,,Other,Manual,,
58,Used,7895,Not Priced,2018,Porsche,911,GT3,,,Other,Manual,,
0,Used,33545,45995,2007,Porsche,911,Carrera,S,,Red,Manual,,
1,Used,67640,48800,2008,Porsche,911,Targa,4S,,Red,Manual,,
2,Used,17366,64900,2013,Porsche,911,Carrera,,,Red,Manual,,
3,Used,106168,39971,2007,Porsche,911,Carrera,4S,,Red,Manual,,
4,Used,9800,99980,2007,Porsche,911,GT3,,,Red,Manual,,
5,Used,6806,92795,2019,Porsche,911,Carrera,,,Red,Manual,,
6,Used,6732,72950,2009,Porsche,911,Carrera,S,,Red,Manual,,
7,Used,23656,65900,2007,Porsche,911,Carrera,4S,,Red,Manual,,
8,Used,49168,42900,2007,Porsche,911,Carrera,Cabriolet,,Red,Manual,,
9,Used,37527,93900,2016,Porsche,911,Carrera,4,GTS,Red,Manual,,
10,Used,9254,54888,2007,Porsche,911,Carrera,4S,Cabriolet,Red,Manual,,
11,Used,26615,82980,2009,Porsche,911,Turbo,Cabriolet,,Red,Manual,,
12,Used,15787,59995,2007,Porsche,911,Carrera,4S,,Red,Manual,,
13,Used,36100,71000,2017,Porsche,911,Carrera,,,Red,Manual,,
14,Used,7742,93800,2018,Porsche,911,Carrera,S,,Red,Manual,,
15,Used,1070,294995,2019,Porsche,911,Speedster,,,Red,Manual,,
16,Used,753,94988,2019,Porsche,911,Carrera,,,Red,Manual,,
17,Used,4950,98900,2012,Porsche,911,Carrera,4,GTS,Red,Manual,,
18,Used,44200,69999,2008,Porsche,911,Turbo,Cabriolet,,Red,Manual,,
19,Used,3207,127991,2018,Porsche,911,Carrera,GTS,,Red,Manual,,
20,Used,4270,374900,2011,Porsche,911,GT2,RS,,Red,Manual,,
21,Used,31,319900,2019,Porsche,911,Speedster,,,Red,Manual,,
22,Porsche Certified,21358,76995,2017,Porsche,911,Carrera,,,Red,Manual,,
23,Porsche Certified,8708,69984,2013,Porsche,911,Carrera,,,Red,Manual,,
24,Used,15539,82000,2018,Porsche,911,Carrera,,,Red,Manual,,
25,Used,19950,59995,2009,Porsche,911,Carrera,S,Cabriolet,Red,Manual,,
26,Used,6040,112340,2019,Porsche,911,Carrera,,,Red,Manual,,
27,Used,29677,57900,2013,Porsche,911,Carrera,,,Red,Manual,,
28,Used,65396,Not Priced,2008,Porsche,911,Carrera,S,,Red,Manual,,
0,Used,29961,57888,2013,Porsche,911,Carrera,,,White,Manual,,
1,Used,30645,41994,2007,Porsche,911,Carrera,S,,White,Manual,,
2,Used,2878,94800,2019,Porsche,911,Carrera,T,,White,Manual,,
3,Used,33318,74000,2014,Porsche,911,50th,Anniversary,Edition,White,Manual,,
4,Used,19555,62000,2013,Porsche,911,Carrera,,,White,Manual,,
5,Used,36382,54991,2011,Porsche,911,Carrera,S,,White,Manual,,
6,Used,16869,68998,2015,Porsche,911,Carrera,,,White,Manual,,
7,Used,46817,55952,2014,Porsche,911,Carrera,,,White,Manual,,
8,Used,75911,36788,2008,Porsche,911,Carrera,S,Cabriolet,White,Manual,,
9,Used,18431,40625,2007,Porsche,911,Carrera,Cabriolet,,White,Manual,,
10,Used,40839,62900,2013,Porsche,911,Carrera,S,,White,Manual,,
11,Used,39362,77800,2008,Porsche,911,Turbo,Cabriolet,,White,Manual,,
12,Porsche Certified,31570,75500,2017,Porsche,911,Carrera,,,White,Manual,,
13,Used,31531,56990,2012,Porsche,911,Carrera,S,,White,Manual,,
14,Used,42500,75500,2012,Porsche,911,Carrera,4,GTS,White,Manual,,
15,Used,38469,77788,2017,Porsche,911,Carrera,,,White,Manual,,
16,Porsche Certified,27594,76900,2015,Porsche,911,Carrera,S,,White,Manual,,
17,Used,2004,138865,2018,Porsche,911,Targa,4,GTS,White,Manual,,
18,Used,11728,59997,2014,Porsche,911,Carrera,,,White,Manual,,
19,Used,17982,59997,2012,Porsche,911,Carrera,,,White,Manual,,
20,Used,3100,81900,2012,Porsche,911,Carrera,S,,White,Manual,,
21,Used,6717,83979,2018,Porsche,911,Carrera,,,White,Manual,,
22,Used,22175,68950,2012,Porsche,911,Carrera,S,,White,Manual,,
23,Used,38073,78950,2015,Porsche,911,Carrera,4S,,White,Manual,,
24,Used,24788,95850,2011,Porsche,911,GT3,,,White,Manual,,
25,Porsche Certified,22130,95000,2015,Porsche,911,GTS,,,White,Manual,,
26,Used,10771,102900,2018,Porsche,911,Carrera,S,,White,Manual,,
27,Porsche Certified,16386,71510,2013,Porsche,911,Carrera,,,White,Manual,,
28,Used,6000,86800,2019,Porsche,911,Carrera,T,,White,Manual,,
29,Used,4660,109900,2019,Porsche,911,Carrera,T,,White,Manual,,
30,Used,10400,80500,2018,Porsche,911,Carrera,,,White,Manual,,
31,Used,3100,112900,2018,Porsche,911,Carrera,S,,White,Manual,,
32,Used,17,369850,2016,Porsche,911,R,,,White,Manual,,
33,Porsche Certified,26111,99435,2015,Porsche,911,Targa,4S,,White,Manual,,
34,Used,29883,91499,2008,Porsche,911,Turbo,,,White,Manual,,
35,Used,82,314993,2019,Porsche,911,Speedster,,,White,Manual,,
36,Porsche Certified,22793,159777,2011,Porsche,911,,,,White,Manual,,
37,Used,4258,159900,2018,Porsche,911,GT3,,,White,Manual,,
38,Used,17387,189997,2011,Porsche,911,GT3,RS,,White,Manual,,
39,Used,19692,109991,2015,Porsche,911,4,GTS,,White,Manual,,
40,Used,33863,69900,2012,Porsche,911,Carrera,S,,White,Manual,,
41,Used,4492,129997,2011,Porsche,911,GT3,RS,,White,Manual,,
42,Used,204,172400,2019,Porsche,911,GT3,,,White,Manual,,
43,Used,10204,99900,2017,Porsche,911,Carrera,S,,White,Manual,,
44,Used,2500,124900,2017,Porsche,911,Targa,4S,,White,Manual,,
45,Used,52367,69990,2012,Porsche,911,Carrera,GTS,,White,Manual,,
46,Used,9687,93999,2017,Porsche,911,Carrera,4S,,White,Manual,,
47,Used,19826,99950,2017,Porsche,911,Carrera,4S,,White,Manual,,
48,Used,15710,89995,2016,Porsche,911,Carrera,4S,,White,Manual,,
49,Used,502,93900,2018,Porsche,911,Carrera,T,,White,Manual,,
50,Used,5182,81995,2016,Porsche,911,Carrera,S,,White,Manual,,
51,Used,11583,399900,2011,Porsche,911,GT3,RS,4.0,White,Manual,,
52,Used,27185,99800,2008,Porsche,911,GT3,,,White,Manual,,
53,Used,4406,129900,2008,Porsche,911,GT3,,,White,Manual,,
54,Used,8200,374900,2011,Porsche,911,GT2,RS,,White,Manual,,
55,Porsche Certified,10074,112000,2018,Porsche,911,Carrera,4S,,White,Manual,,
56,Used,8800,123900,2015,Porsche,911,GT3,,,White,Manual,,
57,Used,6671,175900,2011,Porsche,911,GT3,RS,,White,Manual,,
58,Used,16805,154900,2011,Porsche,911,GT3,RS,,White,Manual,,
59,Porsche Certified,7106,179900,2019,Porsche,911,GT3,,,White,Manual,,
60,Used,9880,99900,2008,Porsche,911,Turbo,Cabriolet,,White,Manual,,
61,Used,30,Not Priced,2019,Porsche,911,Speedster,,,White,Manual,,
62,Porsche Certified,4486,429997,2011,Porsche,911,GT3,RS,4.0,White,Manual,,
63,Used,5930,Not Priced,2011,Porsche,911,Turbo,,,White,Manual,,
64,Used,17500,94900,2007,Porsche,911,Turbo,,,White,Manual,,
